DATE,CCUSMA02TRM618N
1964-06-01,0.000009040000000000000000000000
1964-07-01,0.000009040000000000000000000000
1964-08-01,0.000009040000000000000000000000
1964-09-01,0.000009040000000000000000000000
1964-10-01,0.000009040000000000000000000000
1964-11-01,0.000009040000000000000000000000
1964-12-01,0.000009040000000000000000000000
1965-01-01,0.000009040000000000000000000000
1965-02-01,0.000009040000000000000000000000
1965-03-01,0.000009040000000000000000000000
1965-04-01,0.000009040000000000000000000000
1965-05-01,0.000009040000000000000000000000
1965-06-01,0.000009040000000000000000000000
1965-07-01,0.000009040000000000000000000000
1965-08-01,0.000009040000000000000000000000
1965-09-01,0.000009040000000000000000000000
1965-10-01,0.000009040000000000000000000000
1965-11-01,0.000009040000000000000000000000
1965-12-01,0.000009040000000000000000000000
1966-01-01,0.000009040000000000000000000000
1966-02-01,0.000009040000000000000000000000
1966-03-01,0.000009040000000000000000000000
1966-04-01,0.000009040000000000000000000000
1966-05-01,0.000009040000000000000000000000
1966-06-01,0.000009040000000000000000000000
1966-07-01,0.000009040000000000000000000000
1966-08-01,0.000009040000000000000000000000
1966-09-01,0.000009040000000000000000000000
1966-10-01,0.000009040000000000000000000000
1966-11-01,0.000009040000000000000000000000
1966-12-01,0.000009040000000000000000000000
1967-01-01,0.000009040000000000000000000000
1967-02-01,0.000009040000000000000000000000
1967-03-01,0.000009040000000000000000000000
1967-04-01,0.000009040000000000000000000000
1967-05-01,0.000009040000000000000000000000
1967-06-01,0.000009040000000000000000000000
1967-07-01,0.000009040000000000000000000000
1967-08-01,0.000009040000000000000000000000
1967-09-01,0.000009040000000000000000000000
1967-10-01,0.000009040000000000000000000000
1967-11-01,0.000009040000000000000000000000
1967-12-01,0.000009040000000000000000000000
1968-01-01,0.000009040000000000000000000000
1968-02-01,0.000009040000000000000000000000
1968-03-01,0.000009040000000000000000000000
1968-04-01,0.000009040000000000000000000000
1968-05-01,0.000009040000000000000000000000
1968-06-01,0.000009040000000000000000000000
1968-07-01,0.000009040000000000000000000000
1968-08-01,0.000009040000000000000000000000
1968-09-01,0.000009040000000000000000000000
1968-10-01,0.000009040000000000000000000000
1968-11-01,0.000009040000000000000000000000
1968-12-01,0.000009040000000000000000000000
1969-01-01,0.000009040000000000000000000000
1969-02-01,0.000009040000000000000000000000
1969-03-01,0.000009040000000000000000000000
1969-04-01,0.000009040000000000000000000000
1969-05-01,0.000009040000000000000000000000
1969-06-01,0.000009040000000000000000000000
1969-07-01,0.000009040000000000000000000000
1969-08-01,0.000009040000000000000000000000
1969-09-01,0.000009040000000000000000000000
1969-10-01,0.000009040000000000000000000000
1969-11-01,0.000009040000000000000000000000
1969-12-01,0.000009040000000000000000000000
1970-01-01,0.000009040000000000000000000000
1970-02-01,0.000009040000000000000000000000
1970-03-01,0.000009040000000000000000000000
1970-04-01,0.000009040000000000000000000000
1970-05-01,0.000009040000000000000000000000
1970-06-01,0.000009040000000000000000000000
1970-07-01,0.000009040000000000000000000000
1970-08-01,0.000014900000000000000000000000
1970-09-01,0.000014900000000000000000000000
1970-10-01,0.000014900000000000000000000000
1970-11-01,0.000014900000000000000000000000
1970-12-01,0.000014900000000000000000000000
1971-01-01,0.000014900000000000000000000000
1971-02-01,0.000014900000000000000000000000
1971-03-01,0.000014900000000000000000000000
1971-04-01,0.000014900000000000000000000000
1971-05-01,0.000014900000000000000000000000
1971-06-01,0.000014900000000000000000000000
1971-07-01,0.000014900000000000000000000000
1971-08-01,0.000014900000000000000000000000
1971-09-01,0.000014900000000000000000000000
1971-10-01,0.000014900000000000000000000000
1971-11-01,0.000014900000000000000000000000
1971-12-01,0.000014200000000000000000000000
1972-01-01,0.000014200000000000000000000000
1972-02-01,0.000014200000000000000000000000
1972-03-01,0.000014200000000000000000000000
1972-04-01,0.000014200000000000000000000000
1972-05-01,0.000014200000000000000000000000
1972-06-01,0.000014200000000000000000000000
1972-07-01,0.000014200000000000000000000000
1972-08-01,0.000014200000000000000000000000
1972-09-01,0.000014200000000000000000000000
1972-10-01,0.000014200000000000000000000000
1972-11-01,0.000014200000000000000000000000
1972-12-01,0.000014200000000000000000000000
1973-01-01,0.000014
1973-02-01,0.000014
1973-03-01,0.000014
1973-04-01,0.000014
1973-05-01,0.000014
1973-06-01,0.000014
1973-07-01,0.000014
1973-08-01,0.000014
1973-09-01,0.000014
1973-10-01,0.000014
1973-11-01,0.000014
1973-12-01,0.000014
1974-01-01,0.000014
1974-02-01,0.000014
1974-03-01,0.000014
1974-04-01,0.000014
1974-05-01,0.000014
1974-06-01,0.000014
1974-07-01,0.000014
1974-08-01,0.000014
1974-09-01,0.000014
1974-10-01,0.000014
1974-11-01,0.000014
1974-12-01,0.000014
1975-01-01,0.000014
1975-02-01,0.000014
1975-03-01,0.000014
1975-04-01,0.000014
1975-05-01,0.000014
1975-06-01,0.000014011904761904800000000000
1975-07-01,0.000014250000000000000000000000
1975-08-01,0.000014369047619047600000000000
1975-09-01,0.000014750000000000000000000000
1975-10-01,0.000014750000000000000000000000
1975-11-01,0.000014750000000000000000000000
1975-12-01,0.000014750000000000000000000000
1976-01-01,0.000014750000000000000000000000
1976-02-01,0.000014750000000000000000000000
1976-03-01,0.000014847826086956500000000000
1976-04-01,0.000015954545454545500000000000
1976-05-01,0.000016
1976-06-01,0.000016
1976-07-01,0.000016
1976-08-01,0.000016
1976-09-01,0.000016
1976-10-01,0.000016071428571428600000000000
1976-11-01,0.000016500000000000000000000000
1976-12-01,0.000016500000000000000000000000
1977-01-01,0.000016500000000000000000000000
1977-02-01,0.000016550000000000000000000000
1977-03-01,0.000017500000000000000000000000
1977-04-01,0.000017500000000000000000000000
1977-05-01,0.000017500000000000000000000000
1977-06-01,0.000017500000000000000000000000
1977-07-01,0.000017500000000000000000000000
1977-08-01,0.000017500000000000000000000000
1977-09-01,0.000018136363636363600000000000
1977-10-01,0.000019250000000000000000000000
1977-11-01,0.000019250000000000000000000000
1977-12-01,0.000019250000000000000000000000
1978-01-01,0.000019250000000000000000000000
1978-02-01,0.000019250000000000000000000000
1978-03-01,0.000025
1978-04-01,0.000025
1978-05-01,0.000025
1978-06-01,0.000025
1978-07-01,0.000025
1978-08-01,0.000025
1978-09-01,0.000025
1978-10-01,0.000025
1978-11-01,0.000025
1978-12-01,0.000025
1979-01-01,0.000025
1979-02-01,0.000025
1979-03-01,0.000025
1979-04-01,0.000026071428571428600000000000
1979-05-01,0.000026500000000000000000000000
1979-06-01,0.000040233333333333300000000000
1979-07-01,0.000047100000000000000000000000
1979-08-01,0.000047100000000000000000000000
1979-09-01,0.000047100000000000000000000000
1979-10-01,0.000047100000000000000000000000
1979-11-01,0.000047100000000000000000000000
1979-12-01,0.000047100000000000000000000000
1980-01-01,0.000052304545454545500000000000
1980-02-01,0.00007
1980-03-01,0.00007
1980-04-01,0.000073700000000000000000000000
1980-05-01,0.000073700000000000000000000000
1980-06-01,0.000076976190476190500000000000
1980-07-01,0.000078
1980-08-01,0.000079904761904761900000000000
1980-09-01,0.00008
1980-10-01,0.000082195652173913100000000000
1980-11-01,0.000087175000000000000000000000
1980-12-01,0.000088543478260869600000000000
1981-01-01,0.000089731818181818200000000000
1981-02-01,0.000095385000000000000000000000
1981-03-01,0.000096000000000000000000000000
1981-04-01,0.000097200000000000000000000000
1981-05-01,0.000101919047619048
1981-06-01,0.000106884090909091
1981-07-01,0.00011295652173913
1981-08-01,0.000120235
1981-09-01,0.000120354761904762
1981-10-01,0.000124486842105263
1981-11-01,0.000127209523809524
1981-12-01,0.000129694047619048
1982-01-01,0.0001356275
1982-02-01,0.00014251
1982-03-01,0.000144367391304348
1982-04-01,0.000147272727272727
1982-05-01,0.000148755
1982-06-01,0.000158475
1982-07-01,0.0001652975
1982-08-01,0.000170528571428571
1982-09-01,0.000173741666666667
1982-10-01,0.00017608
1982-11-01,0.000181384090909091
1982-12-01,0.000184954347826087
1983-01-01,0.000186842857142857
1983-02-01,0.0001917225
1983-03-01,0.000197730434782609
1983-04-01,0.000205454761904762
1983-05-01,0.000210038636363636
1983-06-01,0.000216968181818182
1983-07-01,0.000223064705882353
1983-08-01,0.000233986956521739
1983-09-01,0.000241875
1983-10-01,0.000245866666666667
1983-11-01,0.000256595454545455
1983-12-01,0.000273884090909091
1984-01-01,0.000300003181818182
1984-02-01,0.000309770952380952
1984-03-01,0.000312452272727273
1984-04-01,0.00032763
1984-05-01,0.000346679565217391
1984-06-01,0.000349134285714286
1984-07-01,0.000373952380952381
1984-08-01,0.000384191363636364
1984-09-01,0.000399413888888889
1984-10-01,0.000411731818181818
1984-11-01,0.000414575
1984-12-01,0.0004320025
1985-01-01,0.000449395454545455
1985-02-01,0.0004659225
1985-03-01,0.0004906
1985-04-01,0.000498214285714286
1985-05-01,0.00052079347826087
1985-06-01,0.0005301625
1985-07-01,0.000530010869565217
1985-08-01,0.000532247727272727
1985-09-01,0.000547945238095238
1985-10-01,0.000546485217391304
1985-11-01,0.000554978571428571
1985-12-01,0.00056805
1986-01-01,0.000582261363636364
1986-02-01,0.0005861975
1986-03-01,0.0006271
1986-04-01,0.000660838095238095
1986-05-01,0.000663709090909091
1986-06-01,0.000675833333333333
1986-07-01,0.000671963043478261
1986-08-01,0.000673147894736842
1986-09-01,0.000685504545454545
1986-10-01,0.000701804347826087
1986-11-01,0.0007454415
1986-12-01,0.000754597826086957
1987-01-01,0.000750235
1987-02-01,0.0007573575
1987-03-01,0.000773365454545455
1987-04-01,0.000787826190476191
1987-05-01,0.000803597368421053
1987-06-01,0.000832985909090909
1987-07-01,0.00086500652173913
1987-08-01,0.00088492619047619
1987-09-01,0.000910138636363636
1987-10-01,0.000944385714285714
1987-11-01,0.000954335714285714
1987-12-01,0.000991204347826087
1988-01-01,0.0010719925
1988-02-01,0.00115010952380952
1988-03-01,0.00119926086956522
1988-04-01,0.0012459875
1988-05-01,0.00128834605263158
1988-06-01,0.00134761136363636
1988-07-01,0.00140834166666667
1988-08-01,0.00149290363636364
1988-09-01,0.00158758409090909
1988-10-01,0.00174886761904762
1988-11-01,0.00172144454545455
1988-12-01,0.00179455863636364
1989-01-01,0.00184807954545455
1989-02-01,0.00190869
1989-03-01,0.00197783391304348
1989-04-01,0.0020545885
1989-05-01,0.00206892857142857
1989-06-01,0.00211690045454545
1989-07-01,0.00214046789473684
1989-08-01,0.00218289545454545
1989-09-01,0.00223989380952381
1989-10-01,0.00227948727272727
1989-11-01,0.00231173045454545
1989-12-01,0.00231003857142857
1990-01-01,0.00233042272727273
1990-02-01,0.002376285
1990-03-01,0.00245285909090909
1990-04-01,0.0024996619047619
1990-05-01,0.00254719130434783
1990-06-01,0.00262635714285714
1990-07-01,0.00265960454545455
1990-08-01,0.00267712173913043
1990-09-01,0.00271611
1990-10-01,0.00273870909090909
1990-11-01,0.00278129090909091
1990-12-01,0.002871635
1991-01-01,0.00299000909090909
1991-02-01,0.003154975
1991-03-01,0.00353694761904762
1991-04-01,0.00378473181818182
1991-05-01,0.0039777652173913
1991-06-01,0.004223095
1991-07-01,0.00437333043478261
1991-08-01,0.00450829090909091
1991-09-01,0.00464284285714286
1991-10-01,0.00484334347826087
1991-11-01,0.00494224285714286
1991-12-01,0.00504889090909091
1992-01-01,0.00529636818181818
1992-02-01,0.00566306
1992-03-01,0.00608847727272727
1992-04-01,0.00641680909090909
1992-05-01,0.00670585714285714
1992-06-01,0.00687577
1992-07-01,0.00693841304347826
1992-08-01,0.00708847142857143
1992-09-01,0.00726303181818182
1992-10-01,0.007536245
1992-11-01,0.00810935238095238
1992-12-01,0.00834463913043478
1993-01-01,0.008699575
1993-02-01,0.00903881
1993-03-01,0.00936690952380952
1993-04-01,0.00952889523809524
1993-05-01,0.0099543
1993-06-01,0.0104743181818182
1993-07-01,0.0111717363636364
1993-08-01,0.0116293272727273
1993-09-01,0.0118513181818182
1993-10-01,0.0125001619047619
1993-11-01,0.0133482090909091
1993-12-01,0.0140097863636364
1994-01-01,0.0151638714285714
1994-02-01,0.01770449
1994-03-01,0.0205872669047619
1994-04-01,0.0333029844210526
1994-05-01,0.0337741363636364
1994-06-01,0.0317266363636364
1994-07-01,0.0310105714285714
1994-08-01,0.0317726086956522
1994-09-01,0.0339710454545455
1994-10-01,0.0348597
1994-11-01,0.03628015
1994-12-01,0.0371843157894737
1995-01-01,0.0398477619047619
1995-02-01,0.04102515
1995-03-01,0.0417228260869565
1995-04-01,0.0422752105263158
1995-05-01,0.0430505454545455
1995-06-01,0.0432074545454545
1995-07-01,0.04445865
1995-08-01,0.0466487272727273
1995-09-01,0.0477878571428571
1995-10-01,0.0499826590909091
1995-11-01,0.0523441428571429
1995-12-01,0.0565102894736842
1996-01-01,0.0605832045454545
1996-02-01,0.0640920238095238
1996-03-01,0.0682763809523809
1996-04-01,0.0728675952380952
1996-05-01,0.0766736315789474
1996-06-01,0.079620725
1996-07-01,0.082709847826087
1996-08-01,0.0849462681818182
1996-09-01,0.0888222380952381
1996-10-01,0.0938100434782609
1996-11-01,0.0984406666666667
1996-12-01,0.104529425
1997-01-01,0.112126818181818
1997-02-01,0.11896725
1997-03-01,0.124886476190476
1997-04-01,0.131148571428571
1997-05-01,0.13714375
1997-06-01,0.144079285714286
1997-07-01,0.153179173913043
1997-08-01,0.1632735
1997-09-01,0.170128095238095
1997-10-01,0.178061391304348
1997-11-01,0.187118157894737
1997-12-01,0.1990265
1998-01-01,0.211940952380952
1998-02-01,0.22313025
1998-03-01,0.235430227272727
1998-04-01,0.24568805
1998-05-01,0.252153
1998-06-01,0.260668181818182
1998-07-01,0.268262391304348
1998-08-01,0.273320476190476
1998-09-01,0.275260454545455
1998-10-01,0.278918409090909
1998-11-01,0.294292
1998-12-01,0.306606818181818
1999-01-01,0.32185755
1999-02-01,0.34175035
1999-03-01,0.361457956521739
1999-04-01,0.38037175
1999-05-01,0.395129714285714
1999-06-01,0.412403772727273
1999-07-01,0.4263495
1999-08-01,0.436740863636364
1999-09-01,0.454965681818182
1999-10-01,0.469435238095238
1999-11-01,0.498907142857143
1999-12-01,0.52843880952381
2000-01-01,0.5448025
2000-02-01,0.563039523809524
2000-03-01,0.580068695652174
2000-04-01,0.59540625
2000-05-01,0.617365217391304
2000-06-01,0.615869772727273
2000-07-01,0.627277142857143
2000-08-01,0.645087608695652
2000-09-01,0.66452025
2000-10-01,0.676761136363636
2000-11-01,0.684057272727273
2000-12-01,0.67764825
2001-01-01,0.670961272727273
2001-02-01,0.75282375
2001-03-01,0.959027272727273
2001-04-01,1.214425
2001-05-01,1.1392152173913
2001-06-01,1.21883333333333
2001-07-01,1.32375
2001-08-01,1.39980434782609
2001-09-01,1.473325
2001-10-01,1.6065
2001-11-01,1.52536363636364
2001-12-01,1.45519444444444
2002-01-01,1.37477272727273
2002-02-01,1.360225
2002-03-01,1.3612380952381
2002-04-01,1.32420454545455
2002-05-01,1.39789130434783
2002-06-01,1.5293
2002-07-01,1.65790217391304
2002-08-01,1.6435
2002-09-01,1.65434128571429
2002-10-01,1.65605582608696
2002-11-01,1.60952257142857
2002-12-01,1.57915294736842
2003-01-01,1.66327431818182
2003-02-01,1.63141175
2003-03-01,1.6631600952381
2003-04-01,1.62936781818182
2003-05-01,1.49221659090909
2003-06-01,1.42671042857143
2003-07-01,1.4035157826087
2003-08-01,1.40480461904762
2003-09-01,1.37690036363636
2003-10-01,1.43204926086957
2003-11-01,1.47251695
2003-12-01,1.43457104761905
2004-01-01,1.34825223809524
2004-02-01,1.3298716
2004-03-01,1.31987295652174
2004-04-01,1.35984136363636
2004-05-01,1.51092338095238
2004-06-01,1.4936255
2004-07-01,1.45633813636364
2004-08-01,1.4798355
2004-09-01,1.49765909090909
2004-10-01,1.48278095238095
2004-11-01,1.44351363636364
2004-12-01,1.38943043478261
2005-01-01,1.34841904761905
2005-02-01,1.307605
2005-03-01,1.3079
2005-04-01,1.35485714285714
2005-05-01,1.36401818181818
2005-06-01,1.35371363636364
2005-07-01,1.335425
2005-08-01,1.3397347826087
2005-09-01,1.33426818181818
2005-10-01,1.35117619047619
2005-11-01,1.35311818181818
2005-12-01,1.34533636363636
2006-01-01,1.32686363636364
2006-02-01,1.319445
2006-03-01,1.33027826086957
2006-04-01,1.32961
2006-05-01,1.42769130434783
2006-06-01,1.59737272727273
2006-07-01,1.5465619047619
2006-08-01,1.46011739130435
2006-09-01,1.47449047619048
2006-10-01,1.46998181818182
2006-11-01,1.45065
2006-12-01,1.42639047619048
2007-01-01,1.41868260869565
2007-02-01,1.39022
2007-03-01,1.40137272727273
2007-04-01,1.35342857142857
2007-05-01,1.33083913043478
2007-06-01,1.31460476190476
2007-07-01,1.27460909090909
2007-08-01,1.30600869565217
2007-09-01,1.256975
2007-10-01,1.1938347826087
2007-11-01,1.18474090909091
2007-12-01,1.17330952380952
2008-01-01,1.17047391304348
2008-02-01,1.18924761904762
2008-03-01,1.23789047619048
2008-04-01,1.29549545454545
2008-05-01,1.24273636363636
2008-06-01,1.22836666666667
2008-07-01,1.20724782608696
2008-08-01,1.17353333333333
2008-09-01,1.23231818181818
2008-10-01,1.47882173913043
2008-11-01,1.587955
2008-12-01,1.54125217391304
2009-01-01,1.59463571428571
2009-02-01,1.655005
2009-03-01,1.70411818181818
2009-04-01,1.60034090909091
2009-05-01,1.55112380952381
2009-06-01,1.53935
2009-07-01,1.51127391304348
2009-08-01,1.48048571428571
2009-09-01,1.48283636363636
2009-10-01,1.46330909090909
2009-11-01,1.48025238095238
2009-12-01,1.4997
2010-01-01,1.46711904761905
2010-02-01,1.50821
2010-03-01,1.52742608695652
2010-04-01,1.48538636363636
2010-05-01,1.54101904761905
2010-06-01,1.5697
2010-07-01,1.53316818181818
2010-08-01,1.50325
2010-09-01,1.4867
2010-10-01,1.41838095238095
2010-11-01,1.43238636363636
2010-12-01,1.51482173913043
2011-01-01,1.55674761904762
2011-02-01,1.582515
2011-03-01,1.57221304347826
2011-04-01,1.5145619047619
2011-05-01,1.56785
2011-06-01,1.59536818181818
2011-07-01,1.64945714285714
2011-08-01,1.74747391304348
2011-09-01,1.78592409090909
2011-10-01,1.8220619047619
2011-11-01,1.80468636363636
2011-12-01,1.86103181818182
2012-01-01,1.83325909090909
2012-02-01,1.74982857142857
2012-03-01,1.78090454545455
2012-04-01,1.77869523809524
2012-05-01,1.79895652173913
2012-06-01,1.81445714285714
2012-07-01,1.80397272727273
2012-08-01,1.78679130434783
2012-09-01,1.79431
2012-10-01,1.79387826086957
2012-11-01,1.78509090909091
2012-12-01,1.7791
2013-01-01,1.76316956521739
2013-02-01,1.77196
2013-03-01,1.80782380952381
2013-04-01,1.79614090909091
2013-05-01,1.82677272727273
2013-06-01,1.89823
2013-07-01,1.93185217391304
2013-08-01,1.96214545454545
2013-09-01,2.0192
2013-10-01,1.98737826086957
2013-11-01,2.02487619047619
2013-12-01,2.0648
2014-01-01,2.22111739130435
2014-02-01,2.211885
2014-03-01,2.21705714285714
2014-04-01,2.12797727272727
2014-05-01,2.09303181818182
2014-06-01,2.11909523809524
2014-07-01,2.11754347826087
2014-08-01,2.16136666666667
2014-09-01,2.21094090909091
2014-10-01,2.25736956521739
2014-11-01,2.235945
2014-12-01,2.29478695652174
2015-01-01,2.33448181818182
2015-02-01,2.46193
2015-03-01,2.59094545454545
2015-04-01,2.65425
2015-05-01,2.64584761904762
2015-06-01,2.70475909090909
2015-07-01,2.6988347826087
2015-08-01,2.85448095238095
2015-09-01,3.01065909090909
2015-10-01,2.92557727272727
2015-11-01,2.87367142857143
2015-12-01,2.92015217391304
2016-01-01,3.0074380952381
2016-02-01,2.94328571428571
2016-03-01,2.88839130434783
2016-04-01,2.83614285714286
2016-05-01,2.93834545454545
2016-06-01,2.91655909090909
2016-07-01,2.95586666666667
2016-08-01,2.96260434782609
2016-09-01,2.96392272727273
2016-10-01,3.0755619047619
2016-11-01,3.28469090909091
2016-12-01,3.49667272727273
2017-01-01,3.75043181818182
2017-02-01,3.66667
2017-03-01,3.67044782608696
2017-04-01,3.652805
2017-05-01,3.56785217391304
2017-06-01,3.51965454545455
2017-07-01,3.5633380952381
2017-08-01,3.50895217391304
2017-09-01,3.47387619047619
2017-10-01,3.6757
2017-11-01,3.88995454545455
2017-12-01,3.8431619047619
2018-01-01,3.77490434782609
2018-02-01,3.7837
2018-03-01,3.89113181818182
2018-04-01,4.06100952380952
2018-05-01,4.42099130434783
2018-06-01,4.63712380952381
2018-07-01,4.76768636363636
2018-08-01,5.88254347826087
2018-09-01,6.344575
2018-10-01,5.8327347826087
2018-11-01,5.36279090909091
2018-12-01,5.31678571428571
2019-01-01,5.36731304347826
2019-02-01,5.27211
2019-03-01,5.46162857142857
2019-04-01,5.75990454545455
2019-05-01,6.04668260869565
2019-06-01,5.819235
2019-07-01,5.66798695652174
2019-08-01,5.63204545454545
2019-09-01,5.70980476190476
2019-10-01,5.7914
2019-11-01,5.73789523809524
2019-12-01,5.85193181818182
2020-01-01,5.92583913043478
2020-02-01,6.06259
2020-03-01,6.33575454545455
2020-04-01,6.85031363636364
2020-05-01,6.93194285714286
2020-06-01,6.81627727272727
2020-07-01,6.86516086956522
2020-08-01,7.26222857142857
2020-09-01,7.53394090909091
2020-10-01,7.91751363636364
2020-11-01,7.98580476190476
2020-12-01,7.71192173913043
2021-01-01,7.39720476190476
2021-02-01,7.08122
2021-03-01,7.67666956521739
2021-04-01,8.16326363636364
2021-05-01,8.35656666666667
2021-06-01,8.61266363636364
2021-07-01,8.58980454545454
2021-08-01,8.47377727272727
2021-09-01,8.54566818181818
2021-10-01,9.19318095238095
2021-11-01,10.6900272727273
2021-12-01,13.5576652173913
2022-01-01,13.5348857142857
2022-02-01,13.654775
2022-03-01,14.6139260869565
2022-04-01,14.7038571428571
2022-05-01,15.6099045454545
2022-06-01,16.9924409090909
2022-07-01,17.4530476190476
2022-08-01,18.0305869565217
2022-09-01,18.3137818181818
2022-10-01,18.5848095238095
2022-11-01,18.6089363636364
2022-12-01,18.6573409090909
2023-01-01,18.7785545454545
2023-02-01,18.84412
2023-03-01,18.998947826087
2023-04-01,19.33725
